batter_pool,batter_name,batter_id,batter_season,pitcher_pool,pitcher_name,pitcher_id,pitcher_season,n_pa,k_pct,bb_pct,hr_pct,avg,obp,slg,babip,matchup_seed
Moonshot,Jimmie Foxx,foxxji01,1932,Control,Jon Lieber,liebejo01,2004,10000,0.1837,0.0699,0.1251,0.388,0.437,0.871,0.38,1541930481
Moonshot,Jimmie Foxx,foxxji01,1932,Control,Carlos Silva,silvaca01,2005,10000,0.1676,0.0717,0.1276,0.394,0.444,0.893,0.375,2123262486
Moonshot,Jimmie Foxx,foxxji01,1932,Control,Cliff Lee,leecl02,2010,10000,0.2112,0.068,0.11,0.357,0.406,0.784,0.365,3956887920
Moonshot,Jimmie Foxx,foxxji01,1932,Control,Phil Hughes,hugheph01,2014,10000,0.2061,0.0657,0.1113,0.36,0.409,0.796,0.365,1101413750
Moonshot,Jimmie Foxx,foxxji01,1932,K-Kings,Gerrit Cole,colege01,2019,10000,0.2364,0.1014,0.09,0.322,0.398,0.685,0.349,3547109741
Moonshot,Jimmie Foxx,foxxji01,1932,Control,George Kirby,kirbyge01,2023,10000,0.1969,0.0695,0.1143,0.374,0.424,0.825,0.378,3631357331
Gap-King,Paul Waner,wanerpa01,1932,K-Kings,Rube Waddell,wadderu01,1904,10000,0.2052,0.0878,0.0157,0.254,0.327,0.363,0.313,2080232567
Gap-King,Paul Waner,wanerpa01,1932,Control,Bill Burns,burnsbi01,1908,10000,0.1455,0.0492,0.0327,0.336,0.376,0.537,0.372,926349773
Gap-King,Paul Waner,wanerpa01,1932,K-Kings,Walter Johnson,johnswa01,1910,10000,0.2055,0.0738,0.0181,0.22,0.285,0.322,0.265,639475665
Gap-King,Paul Waner,wanerpa01,1932,Wild-Flames,Bob Harmon,harmobo01,1911,10000,0.1441,0.106,0.0304,0.328,0.408,0.52,0.366,677428194
Gap-King,Paul Waner,wanerpa01,1932,Wild-Flames,Weldon Wyckoff,wyckowe01,1915,10000,0.1717,0.1054,0.023,0.253,0.342,0.388,0.291,2498212364
Gap-King,Paul Waner,wanerpa01,1932,Wild-Flames,Elmer Myers,myersel01,1916,10000,0.1757,0.106,0.0243,0.285,0.368,0.439,0.332,1801501586
Gap-King,Paul Waner,wanerpa01,1932,Control,Babe Adams,adamsba01,1920,10000,0.1747,0.037,0.0276,0.298,0.33,0.461,0.341,1892362269
Gap-King,Paul Waner,wanerpa01,1932,Control,Harry Salmon,salmoha01,1929,10000,0.2204,0.0368,0.0173,0.258,0.292,0.375,0.32,16413605
Gap-King,Paul Waner,wanerpa01,1932,Wild-Flames,Bump Hadley,hadlebu01,1932,10000,0.2092,0.1136,0.0193,0.269,0.361,0.404,0.334,3219908530
Gap-King,Paul Waner,wanerpa01,1932,Control,Red Lucas,lucasre01,1933,10000,0.1135,0.0388,0.0366,0.354,0.386,0.58,0.374,417277767
Gap-King,Paul Waner,wanerpa01,1932,Wild-Flames,Bob Feller,fellebo01,1938,10000,0.217,0.1178,0.0152,0.23,0.33,0.329,0.29,3439263564
Gap-King,Paul Waner,wanerpa01,1932,Wild-Flames,Bobo Newsom,newsobo01,1938,10000,0.1987,0.1044,0.0187,0.266,0.351,0.394,0.325,3307410881
Gap-King,Paul Waner,wanerpa01,1932,K-Kings,Bob Feller,fellebo01,1946,10000,0.2222,0.0889,0.0152,0.227,0.304,0.328,0.285,4098990437
Gap-King,Paul Waner,wanerpa01,1932,Wild-Flames,Tommy Byrne,byrneto01,1949,10000,0.1916,0.113,0.0204,0.272,0.361,0.407,0.328,1535246569
Gap-King,Paul Waner,wanerpa01,1932,Wild-Flames,Bob Turley,turlebo01,1954,10000,0.1871,0.1058,0.0197,0.237,0.327,0.356,0.28,1822968052
Gap-King,Paul Waner,wanerpa01,1932,Wild-Flames,Sam Jones,jonessa02,1955,10000,0.1884,0.1105,0.0223,0.273,0.363,0.417,0.326,2665573773
Gap-King,Paul Waner,wanerpa01,1932,K-Kings,Sandy Koufax,koufasa01,1965,10000,0.1952,0.0673,0.0205,0.267,0.323,0.395,0.319,2622848432
Gap-King,Paul Waner,wanerpa01,1932,K-Kings,Sam McDowell,mcdowsa01,1965,10000,0.1964,0.0994,0.0173,0.224,0.31,0.334,0.269,2086183199
Gap-King,Paul Waner,wanerpa01,1932,K-Kings,Nolan Ryan,ryanno01,1973,10000,0.2045,0.098,0.0168,0.244,0.326,0.358,0.3,2426047343
Gap-King,Paul Waner,wanerpa01,1932,Wild-Flames,Nolan Ryan,ryanno01,1977,10000,0.2039,0.1091,0.0155,0.221,0.316,0.319,0.271,634019934
Gap-King,Paul Waner,wanerpa01,1932,Control,Dennis Eckersley,eckerde01,1985,10000,0.1717,0.0378,0.0248,0.309,0.341,0.469,0.356,3786410285
Gap-King,Paul Waner,wanerpa01,1932,Control,Bret Saberhagen,saberbr01,1994,10000,0.1731,0.0372,0.0261,0.283,0.317,0.435,0.323,2810007170
Gap-King,Paul Waner,wanerpa01,1932,K-Kings,Curt Schilling,schilcu01,1997,10000,0.1983,0.0672,0.0185,0.269,0.326,0.393,0.326,1166751945
Gap-King,Paul Waner,wanerpa01,1932,K-Kings,Pedro Martinez,martipe02,1999,10000,0.2085,0.0522,0.0173,0.216,0.264,0.314,0.26,72279617
Gap-King,Paul Waner,wanerpa01,1932,K-Kings,Randy Johnson,johnsra05,2001,10000,0.211,0.0782,0.0146,0.238,0.305,0.336,0.296,1376785556
Gap-King,Paul Waner,wanerpa01,1932,Control,Jon Lieber,liebejo01,2004,10000,0.1328,0.0346,0.0329,0.343,0.372,0.544,0.374,2108498390
Gap-King,Paul Waner,wanerpa01,1932,Control,Carlos Silva,silvaca01,2005,10000,0.1083,0.0386,0.0397,0.368,0.399,0.603,0.386,3469143650
Gap-King,Paul Waner,wanerpa01,1932,Control,Cliff Lee,leecl02,2010,10000,0.1679,0.0391,0.0237,0.295,0.33,0.446,0.339,3233819819
Gap-King,Paul Waner,wanerpa01,1932,Control,Phil Hughes,hugheph01,2014,10000,0.1688,0.0387,0.0263,0.312,0.346,0.48,0.358,1766442997
Gap-King,Paul Waner,wanerpa01,1932,K-Kings,Gerrit Cole,colege01,2019,10000,0.1924,0.0676,0.0214,0.278,0.334,0.419,0.332,695745326
Gap-King,Paul Waner,wanerpa01,1932,Control,George Kirby,kirbyge01,2023,10000,0.1562,0.0358,0.0284,0.32,0.35,0.499,0.36,2601436043
Gap-King,Hank Greenberg,greenha01,1934,K-Kings,Rube Waddell,wadderu01,1904,10000,0.2502,0.0927,0.065,0.318,0.389,0.608,0.379,1255952708
Gap-King,Hank Greenberg,greenha01,1934,Control,Bill Burns,burnsbi01,1908,10000,0.1929,0.0555,0.0867,0.377,0.418,0.747,0.406,3194866627
Gap-King,Hank Greenberg,greenha01,1934,K-Kings,Walter Johnson,johnswa01,1910,10000,0.2483,0.0723,0.0694,0.294,0.352,0.584,0.335,628620053
Gap-King,Hank Greenberg,greenha01,1934,Wild-Flames,Bob Harmon,harmobo01,1911,10000,0.2044,0.1083,0.0801,0.366,0.443,0.733,0.406,3989671856
Gap-King,Hank Greenberg,greenha01,1934,Wild-Flames,Weldon Wyckoff,wyckowe01,1915,10000,0.218,0.1138,0.071,0.32,0.407,0.643,0.357,3232902961
Gap-King,Hank Greenberg,greenha01,1934,Wild-Flames,Elmer Myers,myersel01,1916,10000,0.2214,0.1116,0.0714,0.341,0.422,0.674,0.389,4121519745
Gap-King,Hank Greenberg,greenha01,1934,Control,Babe Adams,adamsba01,1920,10000,0.2097,0.0405,0.0801,0.361,0.393,0.705,0.398,223064638
Gap-King,Hank Greenberg,greenha01,1934,Control,Harry Salmon,salmoha01,1929,10000,0.261,0.0446,0.0625,0.297,0.335,0.559,0.351,4134017162
Gap-King,Hank Greenberg,greenha01,1934,Wild-Flames,Bump Hadley,hadlebu01,1932,10000,0.2477,0.1137,0.061,0.308,0.394,0.589,0.368,1791289234
Gap-King,Hank Greenberg,greenha01,1934,Control,Red Lucas,lucasre01,1933,10000,0.1639,0.0397,0.0937,0.385,0.416,0.78,0.393,3765218307
Gap-King,Hank Greenberg,greenha01,1934,Wild-Flames,Bob Feller,fellebo01,1938,10000,0.2595,0.1207,0.0563,0.289,0.384,0.55,0.353,2550252081
Gap-King,Hank Greenberg,greenha01,1934,Wild-Flames,Bobo Newsom,newsobo01,1938,10000,0.2488,0.1075,0.0641,0.311,0.393,0.606,0.37,3586018091
Gap-King,Hank Greenberg,greenha01,1934,K-Kings,Bob Feller,fellebo01,1946,10000,0.2609,0.0963,0.0582,0.279,0.355,0.531,0.332,1090792702
Gap-King,Hank Greenberg,greenha01,1934,Wild-Flames,Tommy Byrne,byrneto01,1949,10000,0.2261,0.1186,0.0688,0.323,0.414,0.639,0.37,1296027241
Gap-King,Hank Greenberg,greenha01,1934,Wild-Flames,Bob Turley,turlebo01,1954,10000,0.2245,0.1153,0.0713,0.307,0.396,0.624,0.341,43657848
Gap-King,Hank Greenberg,greenha01,1934,Wild-Flames,Sam Jones,jonessa02,1955,10000,0.2307,0.1188,0.0635,0.313,0.402,0.612,0.363,3753007929
Gap-King,Hank Greenberg,greenha01,1934,K-Kings,Sandy Koufax,koufasa01,1965,10000,0.2341,0.0743,0.0694,0.327,0.384,0.635,0.376,314484870
Gap-King,Hank Greenberg,greenha01,1934,K-Kings,Sam McDowell,mcdowsa01,1965,10000,0.2394,0.1065,0.0729,0.298,0.38,0.611,0.333,544011949
Gap-King,Hank Greenberg,greenha01,1934,K-Kings,Nolan Ryan,ryanno01,1973,10000,0.2462,0.1021,0.0632,0.308,0.387,0.591,0.363,3990013681
Gap-King,Hank Greenberg,greenha01,1934,Wild-Flames,Nolan Ryan,ryanno01,1977,10000,0.2381,0.1196,0.0629,0.296,0.39,0.583,0.343,1287394821
Gap-King,Hank Greenberg,greenha01,1934,Control,Dennis Eckersley,eckerde01,1985,10000,0.217,0.0387,0.0781,0.358,0.39,0.696,0.4,1699122169
Gap-King,Hank Greenberg,greenha01,1934,Control,Bret Saberhagen,saberbr01,1994,10000,0.2176,0.0419,0.0831,0.343,0.377,0.688,0.373,2786840358
Gap-King,Hank Greenberg,greenha01,1934,K-Kings,Curt Schilling,schilcu01,1997,10000,0.2356,0.0726,0.0694,0.322,0.378,0.621,0.369,2085872081
Gap-King,Hank Greenberg,greenha01,1934,K-Kings,Pedro Martinez,martipe02,1999,10000,0.252,0.0551,0.0635,0.28,0.326,0.545,0.319,2525676207
Gap-King,Hank Greenberg,greenha01,1934,K-Kings,Randy Johnson,johnsra05,2001,10000,0.2505,0.0865,0.0667,0.3,0.366,0.59,0.348,559464714
Gap-King,Hank Greenberg,greenha01,1934,Control,Jon Lieber,liebejo01,2004,10000,0.1785,0.0428,0.0899,0.386,0.418,0.776,0.406,277269172
Gap-King,Hank Greenberg,greenha01,1934,Control,Carlos Silva,silvaca01,2005,10000,0.1595,0.0416,0.0956,0.394,0.425,0.801,0.401,1087786218
Gap-King,Hank Greenberg,greenha01,1934,Control,Cliff Lee,leecl02,2010,10000,0.2149,0.0419,0.0853,0.35,0.384,0.707,0.381,450616683
Gap-King,Hank Greenberg,greenha01,1934,Control,Phil Hughes,hugheph01,2014,10000,0.1998,0.044,0.0824,0.366,0.4,0.719,0.397,922391332
Gap-King,Hank Greenberg,greenha01,1934,K-Kings,Gerrit Cole,colege01,2019,10000,0.2393,0.0764,0.0697,0.324,0.382,0.633,0.375,1334339797
Gap-King,Hank Greenberg,greenha01,1934,Control,George Kirby,kirbyge01,2023,10000,0.1961,0.0443,0.0808,0.367,0.402,0.717,0.398,2848680682
Gap-King,Joe Medwick,medwijo01,1936,K-Kings,Rube Waddell,wadderu01,1904,10000,0.2291,0.0591,0.0398,0.288,0.339,0.485,0.346,4116422585
Gap-King,Joe Medwick,medwijo01,1936,Control,Bill Burns,burnsbi01,1908,10000,0.1636,0.0254,0.0675,0.376,0.399,0.69,0.402,1984451069
Gap-King,Joe Medwick,medwijo01,1936,K-Kings,Walter Johnson,johnswa01,1910,10000,0.2202,0.0453,0.0435,0.257,0.3,0.449,0.293,3320113510
Gap-King,Joe Medwick,medwijo01,1936,Wild-Flames,Bob Harmon,harmobo01,1911,10000,0.1625,0.0753,0.0636,0.368,0.423,0.681,0.396,2161051778
Gap-King,Joe Medwick,medwijo01,1936,Wild-Flames,Weldon Wyckoff,wyckowe01,1915,10000,0.1938,0.0799,0.0533,0.31,0.375,0.562,0.345,3371971832
Gap-King,Joe Medwick,medwijo01,1936,Wild-Flames,Elmer Myers,myersel01,1916,10000,0.186,0.0838,0.0514,0.339,0.402,0.604,0.383,981815193
Gap-King,Joe Medwick,medwijo01,1936,Control,Babe Adams,adamsba01,1920,10000,0.1871,0.0118,0.0583,0.346,0.361,0.615,0.383,1059274454
Gap-King,Joe Medwick,medwijo01,1936,Control,Harry Salmon,salmoha01,1929,10000,0.2298,0.013,0.0432,0.285,0.303,0.483,0.335,226763224
Gap-King,Joe Medwick,medwijo01,1936,Wild-Flames,Bump Hadley,hadlebu01,1932,10000,0.2157,0.0883,0.0446,0.3,0.372,0.522,0.353,2184516200
Gap-King,Joe Medwick,medwijo01,1936,Control,Red Lucas,lucasre01,1933,10000,0.1393,0.0113,0.0747,0.389,0.401,0.723,0.4,506842888
Gap-King,Joe Medwick,medwijo01,1936,Wild-Flames,Bob Feller,fellebo01,1938,10000,0.2293,0.0948,0.0367,0.273,0.351,0.46,0.331,588301969
Gap-King,Joe Medwick,medwijo01,1936,Wild-Flames,Bobo Newsom,newsobo01,1938,10000,0.2177,0.0734,0.0457,0.307,0.366,0.533,0.362,2169691352
Gap-King,Joe Medwick,medwijo01,1936,K-Kings,Bob Feller,fellebo01,1946,10000,0.2464,0.0679,0.0331,0.251,0.311,0.416,0.309,2828978762
Gap-King,Joe Medwick,medwijo01,1936,Wild-Flames,Tommy Byrne,byrneto01,1949,10000,0.2083,0.0879,0.0497,0.31,0.382,0.555,0.358,2660117443
Gap-King,Joe Medwick,medwijo01,1936,Wild-Flames,Bob Turley,turlebo01,1954,10000,0.2022,0.0836,0.0491,0.287,0.355,0.517,0.322,462991676
Gap-King,Joe Medwick,medwijo01,1936,Wild-Flames,Sam Jones,jonessa02,1955,10000,0.2064,0.0867,0.0499,0.312,0.381,0.556,0.359,2008439408
Gap-King,Joe Medwick,medwijo01,1936,K-Kings,Sandy Koufax,koufasa01,1965,10000,0.2087,0.0437,0.0554,0.317,0.354,0.571,0.358,2206545879
Gap-King,Joe Medwick,medwijo01,1936,K-Kings,Sam McDowell,mcdowsa01,1965,10000,0.224,0.0782,0.0452,0.269,0.334,0.477,0.312,832668916
Gap-King,Joe Medwick,medwijo01,1936,K-Kings,Nolan Ryan,ryanno01,1973,10000,0.224,0.0697,0.044,0.285,0.343,0.499,0.335,1031512694
Gap-King,Joe Medwick,medwijo01,1936,Wild-Flames,Nolan Ryan,ryanno01,1977,10000,0.222,0.0853,0.0446,0.272,0.344,0.483,0.316,1329539685
Gap-King,Joe Medwick,medwijo01,1936,Control,Dennis Eckersley,eckerde01,1985,10000,0.1866,0.0122,0.0631,0.34,0.356,0.627,0.37,3539927337
Gap-King,Joe Medwick,medwijo01,1936,Control,Bret Saberhagen,saberbr01,1994,10000,0.1967,0.0111,0.0604,0.332,0.346,0.603,0.366,434381575
Gap-King,Joe Medwick,medwijo01,1936,K-Kings,Curt Schilling,schilcu01,1997,10000,0.2144,0.0406,0.0496,0.31,0.347,0.539,0.357,3266039888
Gap-King,Joe Medwick,medwijo01,1936,K-Kings,Pedro Martinez,martipe02,1999,10000,0.2311,0.0312,0.0431,0.263,0.294,0.453,0.306,1233734487
Gap-King,Joe Medwick,medwijo01,1936,K-Kings,Randy Johnson,johnsra05,2001,10000,0.2301,0.0546,0.041,0.271,0.318,0.467,0.32,2797851348
Gap-King,Joe Medwick,medwijo01,1936,Control,Jon Lieber,liebejo01,2004,10000,0.1561,0.0113,0.0697,0.372,0.385,0.694,0.391,3911143298
Gap-King,Joe Medwick,medwijo01,1936,Control,Carlos Silva,silvaca01,2005,10000,0.123,0.0106,0.0781,0.397,0.41,0.749,0.4,211984746
Gap-King,Joe Medwick,medwijo01,1936,Control,Cliff Lee,leecl02,2010,10000,0.1816,0.0121,0.0606,0.342,0.358,0.621,0.373,1723233588
Gap-King,Joe Medwick,medwijo01,1936,Control,Phil Hughes,hugheph01,2014,10000,0.1828,0.0122,0.0642,0.352,0.366,0.646,0.383,217862141
Gap-King,Joe Medwick,medwijo01,1936,K-Kings,Gerrit Cole,colege01,2019,10000,0.2049,0.0429,0.0494,0.309,0.346,0.543,0.351,3036653455
Gap-King,Joe Medwick,medwijo01,1936,Control,George Kirby,kirbyge01,2023,10000,0.1771,0.0105,0.068,0.359,0.372,0.663,0.386,1746455636
Gap-King,Charlie Gehringer,gehrich01,1936,K-Kings,Rube Waddell,wadderu01,1904,10000,0.1838,0.0998,0.0271,0.276,0.356,0.431,0.322,3822641401
Gap-King,Charlie Gehringer,gehrich01,1936,Control,Bill Burns,burnsbi01,1908,10000,0.1093,0.0603,0.0507,0.37,0.414,0.629,0.381,1051751851
Gap-King,Charlie Gehringer,gehrich01,1936,K-Kings,Walter Johnson,johnswa01,1910,10000,0.1725,0.0776,0.0299,0.251,0.315,0.4,0.28,4228518135
Gap-King,Charlie Gehringer,gehrich01,1936,Wild-Flames,Bob Harmon,harmobo01,1911,10000,0.11,0.1115,0.0472,0.362,0.442,0.626,0.376,730756141
Gap-King,Charlie Gehringer,gehrich01,1936,Wild-Flames,Weldon Wyckoff,wyckowe01,1915,10000,0.14,0.1213,0.0407,0.3,0.394,0.513,0.319,2824997738
Gap-King,Charlie Gehringer,gehrich01,1936,Wild-Flames,Elmer Myers,myersel01,1916,10000,0.1436,0.1145,0.0377,0.327,0.412,0.545,0.359,4147065376
Gap-King,Charlie Gehringer,gehrich01,1936,Control,Babe Adams,adamsba01,1920,10000,0.1379,0.0457,0.0412,0.336,0.373,0.553,0.361,627885671
Gap-King,Charlie Gehringer,gehrich01,1936,Control,Harry Salmon,salmoha01,1929,10000,0.1863,0.0479,0.0289,0.278,0.32,0.432,0.321,1617845077
Gap-King,Charlie Gehringer,gehrich01,1936,Wild-Flames,Bump Hadley,hadlebu01,1932,10000,0.1707,0.1271,0.0328,0.301,0.401,0.485,0.344,1357451783
Gap-King,Charlie Gehringer,gehrich01,1936,Control,Red Lucas,lucasre01,1933,10000,0.0711,0.0522,0.0625,0.409,0.446,0.723,0.399,2974522842
Gap-King,Charlie Gehringer,gehrich01,1936,Wild-Flames,Bob Feller,fellebo01,1938,10000,0.1836,0.118,0.0256,0.263,0.359,0.406,0.307,675618714
Gap-King,Charlie Gehringer,gehrich01,1936,Wild-Flames,Bobo Newsom,newsobo01,1938,10000,0.1789,0.112,0.0283,0.294,0.382,0.46,0.342,1095520841
Gap-King,Charlie Gehringer,gehrich01,1936,K-Kings,Bob Feller,fellebo01,1946,10000,0.1959,0.1009,0.0242,0.246,0.331,0.381,0.291,721056626
Gap-King,Charlie Gehringer,gehrich01,1936,Wild-Flames,Tommy Byrne,byrneto01,1949,10000,0.1602,0.1215,0.0301,0.292,0.386,0.467,0.33,2054096776
Gap-King,Charlie Gehringer,gehrich01,1936,Wild-Flames,Bob Turley,turlebo01,1954,10000,0.1504,0.1176,0.0351,0.282,0.376,0.465,0.307,502742783
Gap-King,Charlie Gehringer,gehrich01,1936,Wild-Flames,Sam Jones,jonessa02,1955,10000,0.1528,0.1215,0.0354,0.305,0.398,0.501,0.338,1859106165
Gap-King,Charlie Gehringer,gehrich01,1936,K-Kings,Sandy Koufax,koufasa01,1965,10000,0.1677,0.0792,0.0364,0.298,0.361,0.487,0.333,4259641215
Gap-King,Charlie Gehringer,gehrich01,1936,K-Kings,Sam McDowell,mcdowsa01,1965,10000,0.1607,0.1109,0.0328,0.265,0.355,0.431,0.292,2492061964
Gap-King,Charlie Gehringer,gehrich01,1936,K-Kings,Nolan Ryan,ryanno01,1973,10000,0.1809,0.1031,0.0295,0.268,0.352,0.423,0.308,1610346922
Gap-King,Charlie Gehringer,gehrich01,1936,Wild-Flames,Nolan Ryan,ryanno01,1977,10000,0.1761,0.1235,0.0281,0.257,0.358,0.408,0.293,2774093318
Gap-King,Charlie Gehringer,gehrich01,1936,Control,Dennis Eckersley,eckerde01,1985,10000,0.1492,0.0441,0.0453,0.33,0.366,0.56,0.355,1288779416
Gap-King,Charlie Gehringer,gehrich01,1936,Control,Bret Saberhagen,saberbr01,1994,10000,0.1493,0.0461,0.0448,0.319,0.357,0.54,0.342,2596954968
Gap-King,Charlie Gehringer,gehrich01,1936,K-Kings,Curt Schilling,schilcu01,1997,10000,0.172,0.0771,0.0331,0.3,0.361,0.481,0.341,2265542386
Gap-King,Charlie Gehringer,gehrich01,1936,K-Kings,Pedro Martinez,martipe02,1999,10000,0.1811,0.0633,0.0284,0.245,0.3,0.385,0.277,2203886324
Gap-King,Charlie Gehringer,gehrich01,1936,K-Kings,Randy Johnson,johnsra05,2001,10000,0.1763,0.0902,0.0283,0.27,0.343,0.421,0.308,1108640481
Gap-King,Charlie Gehringer,gehrich01,1936,Control,Jon Lieber,liebejo01,2004,10000,0.0941,0.0449,0.0518,0.373,0.407,0.64,0.376,2988025431
Gap-King,Charlie Gehringer,gehrich01,1936,Control,Carlos Silva,silvaca01,2005,10000,0.0638,0.0446,0.0587,0.399,0.434,0.697,0.387,505088816
Gap-King,Charlie Gehringer,gehrich01,1936,Control,Cliff Lee,leecl02,2010,10000,0.1362,0.0452,0.0478,0.338,0.376,0.577,0.357,928084641
Gap-King,Charlie Gehringer,gehrich01,1936,Control,Phil Hughes,hugheph01,2014,10000,0.1223,0.0481,0.0466,0.356,0.393,0.602,0.374,905076085
Gap-King,Charlie Gehringer,gehrich01,1936,K-Kings,Gerrit Cole,colege01,2019,10000,0.1556,0.0851,0.0317,0.305,0.371,0.481,0.34,1360260175
Gap-King,Charlie Gehringer,gehrich01,1936,Control,George Kirby,kirbyge01,2023,10000,0.1178,0.0451,0.05,0.362,0.398,0.617,0.376,140463496
Moonshot,Hank Greenberg,greenha01,1938,K-Kings,Rube Waddell,wadderu01,1904,10000,0.2702,0.114,0.0354,0.222,0.318,0.376,0.279,714237088
Moonshot,Hank Greenberg,greenha01,1938,Control,Bill Burns,burnsbi01,1908,10000,0.204,0.0734,0.0701,0.309,0.368,0.594,0.332,729313864
Moonshot,Hank Greenberg,greenha01,1938,K-Kings,Walter Johnson,johnswa01,1910,10000,0.2666,0.0996,0.0378,0.184,0.273,0.327,0.215,393983451
Moonshot,Hank Greenberg,greenha01,1938,Wild-Flames,Bob Harmon,harmobo01,1911,10000,0.2101,0.1411,0.0625,0.297,0.404,0.569,0.329,2255611795
Moonshot,Hank Greenberg,greenha01,1938,Wild-Flames,Weldon Wyckoff,wyckowe01,1915,10000,0.2334,0.1362,0.0462,0.221,0.335,0.407,0.248,4139240814
Moonshot,Hank Greenberg,greenha01,1938,Wild-Flames,Elmer Myers,myersel01,1916,10000,0.232,0.1339,0.0491,0.264,0.371,0.477,0.308,2285123049
Moonshot,Hank Greenberg,greenha01,1938,Control,Babe Adams,adamsba01,1920,10000,0.2325,0.0655,0.0585,0.27,0.325,0.502,0.301,2019579744
Moonshot,Hank Greenberg,greenha01,1938,Control,Harry Salmon,salmoha01,1929,10000,0.2749,0.0652,0.0379,0.225,0.283,0.381,0.278,3551758990
Moonshot,Hank Greenberg,greenha01,1938,Wild-Flames,Bump Hadley,hadlebu01,1932,10000,0.2545,0.1358,0.0418,0.237,0.349,0.418,0.288,4260738214
Moonshot,Hank Greenberg,greenha01,1938,Control,Red Lucas,lucasre01,1933,10000,0.1738,0.0642,0.0895,0.345,0.394,0.699,0.347,4098224757
Moonshot,Hank Greenberg,greenha01,1938,Wild-Flames,Bob Feller,fellebo01,1938,10000,0.278,0.144,0.0295,0.201,0.327,0.334,0.262,652296323
Moonshot,Hank Greenberg,greenha01,1938,Wild-Flames,Bobo Newsom,newsobo01,1938,10000,0.2632,0.1292,0.0374,0.235,0.343,0.402,0.295,3030918526
Moonshot,Hank Greenberg,greenha01,1938,K-Kings,Bob Feller,fellebo01,1946,10000,0.2806,0.1147,0.0335,0.2,0.3,0.339,0.253,1864136002
Moonshot,Hank Greenberg,greenha01,1938,Wild-Flames,Tommy Byrne,byrneto01,1949,10000,0.2402,0.1424,0.0428,0.238,0.356,0.422,0.281,4098070962
Moonshot,Hank Greenberg,greenha01,1938,Wild-Flames,Bob Turley,turlebo01,1954,10000,0.2385,0.143,0.0437,0.207,0.33,0.382,0.234,1288344955
Moonshot,Hank Greenberg,greenha01,1938,Wild-Flames,Sam Jones,jonessa02,1955,10000,0.2431,0.1372,0.0461,0.241,0.355,0.439,0.283,3995150242
Moonshot,Hank Greenberg,greenha01,1938,K-Kings,Sandy Koufax,koufasa01,1965,10000,0.2558,0.0963,0.042,0.238,0.32,0.414,0.287,3314898077
Moonshot,Hank Greenberg,greenha01,1938,K-Kings,Sam McDowell,mcdowsa01,1965,10000,0.2519,0.1284,0.036,0.198,0.309,0.346,0.234,3988030596
Moonshot,Hank Greenberg,greenha01,1938,K-Kings,Nolan Ryan,ryanno01,1973,10000,0.2597,0.1283,0.0333,0.214,0.324,0.36,0.266,2669640084
Moonshot,Hank Greenberg,greenha01,1938,Wild-Flames,Nolan Ryan,ryanno01,1977,10000,0.2586,0.141,0.0365,0.196,0.319,0.345,0.234,871042013
Moonshot,Hank Greenberg,greenha01,1938,Control,Dennis Eckersley,eckerde01,1985,10000,0.2308,0.0674,0.0553,0.273,0.328,0.497,0.309,3997573112
Moonshot,Hank Greenberg,greenha01,1938,Control,Bret Saberhagen,saberbr01,1994,10000,0.2365,0.0653,0.0498,0.251,0.308,0.449,0.286,3055246757
Moonshot,Hank Greenberg,greenha01,1938,K-Kings,Curt Schilling,schilcu01,1997,10000,0.2513,0.0925,0.042,0.239,0.316,0.412,0.285,3582720996
Moonshot,Hank Greenberg,greenha01,1938,K-Kings,Pedro Martinez,martipe02,1999,10000,0.2672,0.0796,0.0401,0.193,0.266,0.342,0.225,981370839
Moonshot,Hank Greenberg,greenha01,1938,K-Kings,Randy Johnson,johnsra05,2001,10000,0.261,0.1092,0.0338,0.217,0.311,0.363,0.268,659977912
Moonshot,Hank Greenberg,greenha01,1938,Control,Jon Lieber,liebejo01,2004,10000,0.2032,0.0621,0.0741,0.305,0.355,0.596,0.32,785727996
Moonshot,Hank Greenberg,greenha01,1938,Control,Carlos Silva,silvaca01,2005,10000,0.1822,0.0685,0.0894,0.34,0.391,0.688,0.344,383777105
Moonshot,Hank Greenberg,greenha01,1938,Control,Cliff Lee,leecl02,2010,10000,0.2255,0.0674,0.0542,0.271,0.328,0.492,0.305,57103026
Moonshot,Hank Greenberg,greenha01,1938,Control,Phil Hughes,hugheph01,2014,10000,0.2236,0.0658,0.0577,0.28,0.334,0.51,0.312,1649743268
Moonshot,Hank Greenberg,greenha01,1938,K-Kings,Gerrit Cole,colege01,2019,10000,0.257,0.0928,0.0432,0.236,0.314,0.421,0.282,1582965217
Moonshot,Hank Greenberg,greenha01,1938,Control,George Kirby,kirbyge01,2023,10000,0.2191,0.0648,0.0628,0.286,0.34,0.541,0.313,3406517876
Moonshot,Roger Maris,marisro01,1961,K-Kings,Rube Waddell,wadderu01,1904,10000,0.2619,0.0964,0.0256,0.204,0.289,0.313,0.259,1196406712
Moonshot,Roger Maris,marisro01,1961,Control,Bill Burns,burnsbi01,1908,10000,0.2013,0.0661,0.0341,0.248,0.306,0.392,0.284,2911547941
Moonshot,Roger Maris,marisro01,1961,K-Kings,Walter Johnson,johnswa01,1910,10000,0.2604,0.0857,0.0258,0.168,0.247,0.265,0.203,3097376448
