player_id,player_name,season_year,role,position_group_used,PA_BF,RAR_bat,RAR_pit,WAR,salary
whiteja02,Jack White,1927,hitter,UTIL,600,-7.07,0.0,-0.71,1500000
bancrda01,Dave Bancroft,1927,hitter,UTIL,600,-7.18,0.0,-0.72,1500000
benjami01,Mike Benjamin,2000,hitter,UTIL,600,-7.2,0.0,-0.72,1500000
alfonan02,Ángel Alfonso,1927,hitter,UTIL,600,-7.28,0.0,-0.73,1500000
engliwo01,Woody English,1927,hitter,UTIL,600,-7.42,0.0,-0.74,1500000
bushho01,Homer Bush,2000,hitter,UTIL,600,-7.61,0.0,-0.76,1500000
hogansh01,Shanty Hogan,1927,hitter,UTIL,600,-7.72,0.0,-0.77,1500000
richbla01,Lance Richbourg,1927,hitter,UTIL,600,-7.72,0.0,-0.77,1500000
guerrwi01,Wilton Guerrero,2000,hitter,UTIL,600,-7.71,0.0,-0.77,1500000
clarkbo05,Bob Clarke,1927,hitter,UTIL,600,-7.76,0.0,-0.78,1500000
mchasjc01,J. C. McHaskell,1927,hitter,UTIL,600,-7.97,0.0,-0.8,1500000
weraju01,Julie Wera,1927,hitter,UTIL,600,-8.02,0.0,-0.8,1500000
willihe01,Henry Williams,1927,hitter,UTIL,600,-8.03,0.0,-0.8,1500000
gonzawi01,Wiki Gonzalez,2000,hitter,UTIL,600,-8.16,0.0,-0.82,1500000
grissma02,Marquis Grissom,2000,hitter,UTIL,600,-8.2,0.0,-0.82,1500000
jacksdi01,Dick Jackson,1927,hitter,UTIL,600,-8.3,0.0,-0.83,1500000
portuba01,Bartolo Portuondo,1927,hitter,UTIL,600,-8.29,0.0,-0.83,1500000
youngbu01,Burdell Young,1927,hitter,UTIL,600,-8.34,0.0,-0.83,1500000
douthta01,Taylor Douthit,1927,hitter,UTIL,600,-8.35,0.0,-0.84,1500000
durstce01,Cedric Durst,1927,hitter,UTIL,600,-8.41,0.0,-0.84,1500000
holloke01,Ken Holloway,1927,pitcher,SP,750,0.0,-8.42,-0.84,1500000
wannipe01,Paul Wanninger,1927,hitter,UTIL,600,-8.36,0.0,-0.84,1500000
arnolpa01,Paul Arnold,1927,hitter,UTIL,600,-8.74,0.0,-0.87,1500000
barnejo02,John Barnes,1927,hitter,UTIL,600,-8.85,0.0,-0.88,1500000
bengobe01,Benny Bengough,1927,hitter,UTIL,600,-8.84,0.0,-0.88,1500000
pippwa01,Wally Pipp,1927,hitter,UTIL,600,-8.76,0.0,-0.88,1500000
baineha01,Harold Baines,2000,hitter,UTIL,600,-8.8,0.0,-0.88,1500000
cooneji02,Jimmy Cooney,1927,hitter,UTIL,600,-8.88,0.0,-0.89,1500000
maniocl01,Clyde Manion,1927,hitter,UTIL,600,-8.91,0.0,-0.89,1500000
bogarti01,Tim Bogar,2000,hitter,UTIL,600,-8.89,0.0,-0.89,1500000
clarkda04,Danny Clark,1927,hitter,UTIL,600,-8.96,0.0,-0.9,1500000
entenlu01,Luis Entenza,1927,hitter,UTIL,600,-9.11,0.0,-0.91,1500000
hairsje02,Jerry Hairston,2000,hitter,UTIL,600,-9.14,0.0,-0.91,1500000
duffer01,Ernest Duff,1927,hitter,UTIL,600,-9.22,0.0,-0.92,1500000
mccurha01,Harry McCurdy,1927,hitter,UTIL,600,-9.34,0.0,-0.93,1500000
hayesja02,Jackie Hayes,1927,hitter,UTIL,600,-9.42,0.0,-0.94,1500000
picinva01,Val Picinich,1927,hitter,UTIL,600,-9.38,0.0,-0.94,1500000
dayco01,Connie Day,1927,hitter,UTIL,600,-9.5,0.0,-0.95,1500000
lloydpo99,John Henry Lloyd,1927,hitter,UTIL,600,-9.64,0.0,-0.96,1500000
rigneto01,Topper Rigney,1927,hitter,UTIL,600,-9.61,0.0,-0.96,1500000
summaho01,Homer Summa,1927,hitter,UTIL,600,-9.63,0.0,-0.96,1500000
everecl01,Clarence Everett,1927,hitter,UTIL,600,-9.73,0.0,-0.97,1500000
orourfr01,Frank O'Rourke,1927,hitter,UTIL,600,-9.7,0.0,-0.97,1500000
anderga01,Garret Anderson,2000,hitter,UTIL,600,-9.71,0.0,-0.97,1500000
marriwi01,William Marriott,1927,hitter,UTIL,600,-9.91,0.0,-0.99,1500000
ottme01,Mel Ott,1927,hitter,UTIL,600,-9.94,0.0,-0.99,1500000
stewast01,Stuffy Stewart,1927,hitter,UTIL,600,-9.88,0.0,-0.99,1500000
dressch01,Chuck Dressen,1927,hitter,UTIL,600,-10.04,0.0,-1.0,1500000
hamptep01,Eppie Hampton,1927,hitter,UTIL,600,-10.01,0.0,-1.0,1500000
dewitfr01,Fred Dewitt,1927,hitter,UTIL,600,-10.06,0.0,-1.01,1500000
galloch01,Chick Galloway,1927,hitter,UTIL,600,-10.19,0.0,-1.02,1500000
evansbi03,Bill Evans,1927,hitter,UTIL,600,-10.27,0.0,-1.03,1500000
smithja03,Jack Smith,1927,hitter,UTIL,600,-10.31,0.0,-1.03,1500000
willski01,Kid Willson,1927,hitter,UTIL,600,-10.27,0.0,-1.03,1500000
hofmafr01,Fred Hofmann,1927,hitter,UTIL,600,-10.37,0.0,-1.04,1500000
traynpi01,Pie Traynor,1927,hitter,UTIL,600,-10.42,0.0,-1.04,1500000
youngto01,Tom Young,1927,hitter,UTIL,600,-10.36,0.0,-1.04,1500000
anderma02,Marlon Anderson,2000,hitter,UTIL,600,-10.36,0.0,-1.04,1500000
girarjo01,Joe Girardi,2000,hitter,UTIL,600,-10.36,0.0,-1.04,1500000
alexach01,Chuffie Alexander,1927,hitter,UTIL,600,-10.53,0.0,-1.05,1500000
lamarbi01,Bill Lamar,1927,hitter,UTIL,600,-10.51,0.0,-1.05,1500000
ruelmu01,Muddy Ruel,1927,hitter,UTIL,600,-10.6,0.0,-1.06,1500000
blanche01,Henry Blanco,2000,hitter,UTIL,600,-10.6,0.0,-1.06,1500000
brosisc01,Scott Brosius,2000,hitter,UTIL,600,-10.65,0.0,-1.06,1500000
caldebe01,Benito Calderón,1927,hitter,UTIL,600,-10.74,0.0,-1.07,1500000
jonnabu01,Bubber Jonnard,1927,hitter,UTIL,600,-10.87,0.0,-1.09,1500000
partrja01,Jay Partridge,1927,hitter,UTIL,600,-10.91,0.0,-1.09,1500000
wiltsha01,Hal Wiltse,1927,pitcher,SP,750,0.0,-11.06,-1.11,1500000
comorad01,Adam Comorosky,1927,hitter,UTIL,600,-11.21,0.0,-1.12,1500000
jonesru02,Ruben Jones,1927,hitter,UTIL,600,-11.17,0.0,-1.12,1500000
orsater01,Ernie Orsatti,1927,hitter,UTIL,600,-11.25,0.0,-1.12,1500000
canizja01,Jay Canizaro,2000,hitter,UTIL,600,-11.23,0.0,-1.12,1500000
lewisjo02,Joe Lewis,1927,hitter,UTIL,600,-11.26,0.0,-1.13,1500000
sickied01,Ed Sicking,1927,hitter,UTIL,600,-11.35,0.0,-1.13,1500000
dixonra01,Rap Dixon,1927,hitter,UTIL,600,-11.36,0.0,-1.14,1500000
theveto01,Tommy Thevenow,1927,hitter,UTIL,600,-11.36,0.0,-1.14,1500000
mcnulpa01,Pat McNulty,1927,hitter,UTIL,600,-11.73,0.0,-1.17,1500000
riceha01,Harry Rice,1927,hitter,UTIL,600,-11.85,0.0,-1.18,1500000
atkinle01,Lefty Atkinson,1927,hitter,UTIL,600,-11.87,0.0,-1.19,1500000
gilesge01,George Giles,1927,hitter,UTIL,600,-11.93,0.0,-1.19,1500000
flahejo01,John Flaherty,2000,hitter,UTIL,600,-11.95,0.0,-1.19,1500000
eggerel01,Mose Eggert,1927,hitter,UTIL,600,-11.96,0.0,-1.2,1500000
fernajo05,José María Fernández,1927,hitter,UTIL,600,-12.1,0.0,-1.21,1500000
briggot01,Otto Briggs,1927,hitter,UTIL,600,-12.31,0.0,-1.23,1500000
baldwhe01,Henry Baldwin,1927,hitter,UTIL,600,-12.54,0.0,-1.25,1500000
gatewer01,Ernest Gatewood,1927,hitter,UTIL,600,-12.57,0.0,-1.26,1500000
grabojo01,Johnny Grabowski,1927,hitter,UTIL,600,-12.64,0.0,-1.26,1500000
stephja02,Jake Stephens,1927,hitter,UTIL,600,-12.62,0.0,-1.26,1500000
gamizma01,Márgaro Gámiz,1927,hitter,UTIL,600,-12.71,0.0,-1.27,1500000
hudspro01,Robert Hudspeth,1927,hitter,UTIL,600,-12.74,0.0,-1.27,1500000
boleyjo01,Joe Boley,1927,hitter,UTIL,600,-12.83,0.0,-1.28,1500000
wheatza01,Zack Wheat,1927,hitter,UTIL,600,-12.77,0.0,-1.28,1500000
seweljo01,Joe Sewell,1927,hitter,UTIL,600,-12.91,0.0,-1.29,1500000
tobinja01,Jack Tobin,1927,hitter,UTIL,600,-12.86,0.0,-1.29,1500000
baynawi01,William Baynard,1927,hitter,UTIL,600,-13.03,0.0,-1.3,1500000
hamilda02,Darryl Hamilton,2000,hitter,UTIL,600,-12.97,0.0,-1.3,1500000
pooleji01,Jim Poole,1927,hitter,UTIL,600,-13.28,0.0,-1.33,1500000
burnete01,Tex Burnett,1927,hitter,UTIL,600,-13.4,0.0,-1.34,1500000
sturdgu01,Guy Sturdy,1927,hitter,UTIL,600,-13.43,0.0,-1.34,1500000
deshide01,Delino DeShields,2000,hitter,UTIL,600,-13.42,0.0,-1.34,1500000
zitzmbi01,Billy Zitzmann,1927,hitter,UTIL,600,-13.53,0.0,-1.35,1500000
reesera01,Andy Reese,1927,hitter,UTIL,600,-13.58,0.0,-1.36,1500000
smith12,Smith,1927,hitter,UTIL,600,-13.75,0.0,-1.37,1500000
mokanjo01,Johnny Mokan,1927,hitter,UTIL,600,-13.87,0.0,-1.39,1500000
willife01,Fendall Williams,1927,hitter,UTIL,600,-13.92,0.0,-1.39,1500000
oneilmi02,Mickey O'Neil,1927,hitter,UTIL,600,-14.06,0.0,-1.41,1500000
brognri01,Rico Brogna,2000,hitter,UTIL,600,-14.05,0.0,-1.41,1500000
autrych02,Martin Autry,1927,hitter,UTIL,600,-14.34,0.0,-1.43,1500000
lutzkru01,Rube Lutzke,1927,hitter,UTIL,600,-14.29,0.0,-1.43,1500000
graffto01,Tony Graffanino,2000,hitter,UTIL,600,-14.38,0.0,-1.44,1500000
watted02,Eddie Watt,1927,hitter,UTIL,600,-14.53,0.0,-1.45,1500000
browned02,Eddie Brown,1927,hitter,UTIL,600,-15.14,0.0,-1.51,1500000
robinbo01,Bobby Robinson,1927,hitter,UTIL,600,-15.19,0.0,-1.52,1500000
flaskro01,Ray Flaskamper,1927,hitter,UTIL,600,-15.31,0.0,-1.53,1500000
cordoma01,Marty Cordova,2000,hitter,UTIL,600,-15.28,0.0,-1.53,1500000
burrudi01,Dick Burrus,1927,hitter,UTIL,600,-15.61,0.0,-1.56,1500000
nixonal01,Al Nixon,1927,hitter,UTIL,600,-15.55,0.0,-1.56,1500000
cummimi01,Midre Cummings,2000,hitter,UTIL,600,-15.61,0.0,-1.56,1500000
thompfr03,Fresco Thompson,1927,hitter,UTIL,600,-15.85,0.0,-1.58,1500000
butlejo02,Johnny Butler,1927,hitter,UTIL,600,-15.93,0.0,-1.59,1500000
mooreed01,Eddie Moore,1927,hitter,UTIL,600,-15.92,0.0,-1.59,1500000
frencwa01,Walt French,1927,hitter,UTIL,600,-16.31,0.0,-1.63,1500000
gilkebe01,Bernard Gilkey,2000,hitter,UTIL,600,-16.37,0.0,-1.64,1500000
russeja01,Jack Russell,1927,pitcher,SP,650,0.0,-16.84,-1.68,1500000
brownla02,Larry Brown,1927,hitter,UTIL,600,-16.91,0.0,-1.69,1500000
odenjo01,Johnnie Oden,1927,hitter,UTIL,600,-16.97,0.0,-1.7,1500000
warfifr01,Frank Warfield,1927,hitter,UTIL,600,-16.98,0.0,-1.7,1500000
dehaako01,Kory DeHaan,2000,hitter,UTIL,600,-17.2,0.0,-1.72,1500000
deitrbi01,Bill Deitrick,1927,hitter,UTIL,600,-17.26,0.0,-1.73,1500000
brownsc02,Scrappy Brown,1927,hitter,UTIL,600,-17.47,0.0,-1.75,1500000
felixgu01,Gus Felix,1927,hitter,UTIL,600,-17.6,0.0,-1.76,1500000
grebecr01,Craig Grebeck,2000,hitter,UTIL,600,-17.69,0.0,-1.77,1500000
oranggr01,Grady Orange,1927,hitter,UTIL,600,-17.77,0.0,-1.78,1500000
gautrdo01,Doc Gautreau,1927,hitter,UTIL,600,-17.86,0.0,-1.79,1500000
pedrora01,Rafael Pedroso,1927,hitter,UTIL,600,-17.91,0.0,-1.79,1500000
reevebo01,Bobby Reeves,1927,hitter,UTIL,600,-17.87,0.0,-1.79,1500000
clancbu01,Bud Clancy,1927,hitter,UTIL,600,-17.95,0.0,-1.8,1500000
fulleji02,Jimmy Fuller,1927,hitter,UTIL,600,-18.1,0.0,-1.81,1500000
millea01,A. Miller,1927,hitter,UTIL,600,-18.53,0.0,-1.85,1500000
beltrca01,Carlos Beltran,2000,hitter,UTIL,600,-18.5,0.0,-1.85,1500000
counscr01,Craig Counsell,2000,hitter,UTIL,600,-18.7,0.0,-1.87,1500000
warneja01,Jack Warner,1927,hitter,UTIL,600,-19.01,0.0,-1.9,1500000
grudzma01,Mark Grudzielanek,2000,hitter,UTIL,600,-19.22,0.0,-1.92,1500000
bergepe01,Peter Bergeron,2000,hitter,UTIL,600,-20.33,0.0,-2.03,1500000
melilsk01,Oscar Melillo,1927,hitter,UTIL,600,-20.71,0.0,-2.07,1500000
hargrbu01,Bubbles Hargrave,1927,hitter,UTIL,600,-21.11,0.0,-2.11,1500000
weslech01,Charles Wesley,1927,hitter,UTIL,600,-21.26,0.0,-2.13,1500000
bellicl01,Clay Bellinger,2000,hitter,UTIL,600,-21.4,0.0,-2.14,1500000
gibsofr01,Frank Gibson,1927,hitter,UTIL,600,-21.62,0.0,-2.16,1500000
battlji01,Jim Battle,1927,hitter,UTIL,600,-23.71,0.0,-2.37,1500000
tayloza02,Zack Taylor,1927,hitter,UTIL,600,-24.23,0.0,-2.42,1500000
gerbewa01,Wally Gerber,1927,hitter,UTIL,600,-31.51,0.0,-3.15,1500000
